wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,1,0,3,22,0,1,2,0,0.8452247522846532,353,0.1724621044331257,0,0.1706562185553372,0.6048096869135429,0,0,42.47267290779452,2,1.2987729990166685,1
3,3,0,7,8,3,3,4,3,1.633192809719299,24,0.0,0,0.9571535375359402,0.574054557231509,1,1,6.289287039373191,1,0.6888899220992352,1
4,4,0,5,9,5,1,4,3,2.0,63,0.0,0,0.9412585154874458,0.4519184441474163,1,5,14.942326223410335,4,1.557673776589665,1
19,1,0,1,19,171,1,0,19,1.9895815836000692,19,0.0,0,0.0,0.38077026408882336,0,0,0.0,1,1.0,1
33,4,2,43,75,490,24,19,31,0.96875,605,0.0,6,0.801470588,0.173611111,3,29,17.176923029085387,2,1.1515,1
5,1,0,4,11,5,2,2,4,0.8105098491487641,45,0.586442641566998,1,0.0,0.4228852826153402,0,0,6.760324453856452,1,0.8074623393458705,1
8,1,0,3,24,0,2,1,0,0.9141057351942138,352,0.0,0,0.0,0.6234207906280014,0,0,37.66622186115173,3,1.4852219728026415,1
6,1,0,2,9,13,1,0,6,1.101642142292317,136,0.02165110064214845,0,0.0,0.4137517072590883,0,0,19.82406437676034,3,1.642756837975578,1
11,3,15,22,20,0,15,7,10,0.604115929248854,113,0.0,1,0.791666667,0.345454545,2,4,9.181818182,6,1.5455,1
1,2,0,7,3,0,3,5,1,2.0,11,0.0,0,0.862890294271001,1.0,0,0,10.725780588542001,0,0.0,1
2,4,0,5,5,1,0,5,2,2.0,15,0.0,0,0.979591837,0.75,1,6,6.5,1,0.5,1
4,1,0,9,28,2,2,8,2,0.333333333,475,0.0,1,0.0,0.583333333,0,0,117.25,1,0.75,1
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
15,2,0,9,41,25,1,8,14,0.6711333605341834,288,0.9597997569863426,2,0.7850096861413967,0.24410597947396642,2,3,18.08452828893217,2,1.0414910192576567,1
9,2,0,3,13,35,1,2,9,1.119571594854762,62,0.0180946838174596,0,0.3033173586998676,0.3331871133342504,0,0,5.64180932355718,1,0.7787747003016339,1
7,3,0,18,28,0,0,18,7,0.0,143,1.0,1,0.934210526,0.285714286,2,7,19.28571429,2,1.1429,1
18,2,0,6,40,102,2,4,16,0.8386846108817851,327,0.008084671135793309,1,0.43896390938529306,0.46057982277288956,1,6,16.763357752381918,2,1.1876190865638652,1
17,2,0,7,27,131,2,5,17,0.9968764354992659,119,0.48785404392636245,1,0.32009122254602346,0.35481302016374205,0,0,5.5578587277883,1,0.9936520004559243,1
24,2,0,6,44,125,1,5,22,0.9457659241223494,428,0.3676267711847324,2,0.3369912063624076,0.3411631940671594,1,6,15.523614361064057,2,0.9188038754344152,1
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
6,2,0,9,25,1,1,8,5,0.5044698005519824,268,1.0,0,0.43690128344044427,0.3896071873509337,0,2,43.28832710632551,5,1.651153933057611,1
10,3,1,26,18,3,24,3,9,0.790748021053151,98,0.03891072931509601,2,0.91025641,0.333333333,2,22,8.5,3,1.2,1
16,1,0,8,32,81,3,6,12,0.8415606566368877,163,1.0,0,0.06445426735849179,0.1851987412166544,0,0,8.394560091178635,3,1.1526463163532719,1
3,7,0,15,26,0,0,15,2,0.14647234110653345,171,0.6767638294467333,3,0.985185185,0.444444444,3,4,54.66666667,6,3.0,1
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909091,2,0.9091,1
8,1,0,6,22,1,2,4,7,0.612554012410098,201,0.27489197585512803,1,0.3636360390552027,0.3410637122735111,0,1,22.84436582093679,1,0.8785753055248962,1
49,1,0,14,77,53,7,7,9,0.7572783402348234,3299,0.3351623082387076,1,0.0,0.18643473437740893,0,0,76.42756561817617,8,2.143924764799431,1
12,2,0,6,23,46,2,4,10,0.818181818,122,0.5,0,0.55,0.4,1,6,9.0,2,0.8333,1
1,2,0,7,3,0,4,3,1,1.2482234297084613,28,0.37588828514576933,2,0.3595453161773592,0.8747039050767063,0,0,18.18083786140673,0,0.37588828514576933,1
4,3,0,9,8,4,5,4,4,1.3944762785700353,29,0.30276186071498234,0,0.9641257739048222,0.44506904651787454,0,0,6.151380930357491,1,0.5986190696425089,1
52,4,8,41,84,1023,24,21,45,0.85130719,661,0.833333333,4,0.616,0.145104895,2,9,11.484925525913212,10,1.4022887005836304,1
4,1,0,0,9,0,0,0,0,1.0839307292614984,89,0.21498345616294312,0,0.0,0.8691639090988184,0,0,16.217425552733243,3,1.7850165438370569,1
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8,1
10,2,0,6,19,39,2,4,8,0.833333333,91,0.5,0,0.578947368,0.32,1,4,7.9,2,0.9,1
20,1,0,18,45,188,5,14,19,0.24233563215737008,182,0.957380677251059,2,0.19247436070543178,0.17426708858162965,0,2,7.79779025690989,3,1.0689944427001454,1
25,3,0,6,49,0,4,3,25,0.5830048846870244,163,0.44743218393686224,1,0.8883775696500922,0.251308498634801,1,2,5.281498728134339,2,1.0,1
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8,1
45,2,0,43,106,936,16,32,25,0.7022634685981533,1124,0.7750412496221568,1,0.3045244281199566,0.1448269637624332,0,0,23.37087697287543,9,1.2832456358057271,1
6,1,0,5,9,0,4,1,6,1.1221100207018389,84,0.1273353110230256,0,0.1273353110230256,0.618731553079277,0,0,9.759586947248032,2,1.4217305645677643,1
9,2,0,11,24,0,1,10,6,0.559956140704418,127,1.0,2,0.6823785275173941,0.2766727194353864,1,1,11.904143261040293,2,0.9159128420574078,1
19,2,0,9,38,34,2,7,19,0.7735654320108135,384,0.9871912170253672,3,0.4270253075884375,0.24075049700002416,1,7,18.381307616507915,10,2.4963491315788016,1
13,1,0,7,33,73,3,4,11,0.86695414703635,190,0.8196476015729153,0,0.4312774748916208,0.29323471234280163,0,2,12.397625555343478,1,1.0492768006288973,1
6,1,0,2,12,0,1,0,6,0.3500396479939228,57,1.0,0,0.31948439844436133,0.4700820811286974,0,0,8.140984976236982,1,0.7564178543935193,1
10,2,0,7,25,34,1,5,8,0.8113455439355313,146,0.5,0,0.5684453056393128,0.3150398033046298,1,4,12.566024208903599,2,0.9395214861839404,1
2,4,0,5,6,1,0,5,2,2.0,15,0.0,0,0.979591837,0.75,1,6,6.5,1,0.5,1
2,4,0,7,5,0,6,0,2,0.9737794351766341,21,0.9475588703532682,0,0.944444444,0.7412598117605055,0,0,8.237794351766341,1,0.48251612737577965,1
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8,1
17,2,0,6,33,36,1,5,15,0.823463099815563,247,0.571428571,2,0.4334665683277806,0.32953702396846885,1,5,13.135149124487988,2,0.9051007052161084,1
6,1,0,6,11,0,2,4,5,0.05554336711169096,170,1.0,1,0.0,0.5436503586325714,0,0,26.879428114218623,4,2.244432834320432,1
22,3,0,13,49,6,4,10,20,0.733457982605565,240,0.879602005486301,2,0.5881428786627383,0.19155544915041553,2,10,9.919640203290946,3,1.2876212070150765,1
13,2,0,3,23,64,1,2,11,0.8291619719829914,143,0.7374859166486362,0,0.523809524,0.5,1,6,9.734576384161413,1,0.7807630130629122,1
20,6,1,53,101,50,8,46,13,0.831578947,1166,1.0,1,0.838983051,0.225,3,8,56.82374337687215,7,2.5868716884360743,1
35,5,1,34,108,247,20,14,26,0.8014798288249022,2276,1.0,2,0.8351229310931673,0.20343787991076182,2,33,61.70090635291778,20,3.5724567430855387,1
7,2,0,7,25,0,1,6,5,0.166666667,152,1.0,1,0.689259561166112,0.357142857,1,1,20.525746825086255,4,1.2857,1
9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,1
10,2,0,22,58,8,0,21,7,0.6604607137069619,506,0.9576039919770984,1,0.7884868789060193,0.3,0,8,49.13566722567329,12,3.696499161490072,1
3,1,0,3,6,2,2,0,2,1.5744850820940233,33,0.28367661193731775,0,0.0,0.5870751795170712,0,0,9.716323388062682,2,1.4775728028213904,1
42,1,0,7,58,306,1,6,39,0.8681457215830779,792,0.8763647933666238,7,0.1962898524285494,0.2620102333340241,0,3,17.588597012665478,2,1.098522527837758,1
6,1,0,6,33,12,0,6,6,0.6047504485414361,233,1.0,0,0.057005382212206884,0.3788173247322489,0,0,37.26287854575934,3,1.7006324537618163,1
23,2,0,9,38,233,4,5,21,0.7497176041887293,366,0.7956947643555474,0,0.3334594629543996,0.22600872352454104,1,3,14.053797080827538,6,1.829526999116809,1
4,4,0,3,8,6,2,1,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,1
5,4,0,4,14,0,0,4,3,0.31562291013524824,131,1.0,0,0.9553620588305115,0.4016655523179685,1,1,25.019986624865588,15,4.209993312432794,1
10,2,0,4,18,39,2,3,9,0.851851852,76,0.333333333,0,0.5,0.24791614872025483,1,2,6.3059754225506195,1,0.7,1
8,3,2,109,12,18,106,3,7,0.8821850291347264,73,1.0,1,0.8669446926068265,0.36171202697550303,0,0,7.444803371931483,1,1.0779213487725932,1
9,2,0,4,13,36,2,2,9,1.125,60,0.21676558986795125,0,0.3,0.333333333,0,0,5.449901076481752,1,0.7778,1
121,1,0,13,151,5992,7,6,120,0.794444444,1009,0.0,1,0.0,0.185185185,0,0,7.314049587,4,1.1818,1
2,5,0,5,11,1,0,5,2,2.0,68,0.0,0,0.9837781143542488,0.75,1,6,33.15342652767604,1,0.5,1
16,1,1,22,74,88,6,18,15,0.7967085735517123,845,0.8513914419638647,3,0.44232240613120377,0.20366378329722987,0,0,48.71095044546716,33,4.446236887090945,1
83,2,0,4,151,3128,0,3,76,0.8565845134519718,986,0.9100109052605626,7,0.4535307048782038,0.10954476107531869,1,17,10.505730237813616,4,1.1631134062715183,1
9,2,0,5,17,36,2,3,7,1.125,72,0.0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,1
7,2,0,4,14,1,2,1,7,0.5377441422176628,73,1.0,0,0.6282491898303022,0.41375907049634275,0,1,9.191385325948337,2,1.0458145172906423,1
12,2,0,5,22,54,2,3,10,0.9224144542439284,118,0.308906834444566,0,0.55,0.5,1,6,8.583333333,2,0.8333,1
9,1,0,21,35,36,16,4,6,1.7614582145074964,342,0.21203714266000323,0,0.21573546481707903,0.4852751983085902,0,1,36.88888889,11,3.8166069134880884,1
27,4,2,21,53,257,8,15,23,0.8286122871053277,455,0.5570100671733934,4,0.747572816,0.138888889,1,4,15.552452602771448,5,1.6651479783876095,1
14,1,0,12,33,42,3,8,14,0.8320518488044631,298,0.7529770325598375,0,0.03476493623370606,0.21861221556690877,0,0,19.09370675562065,2,1.056403670685552,1
3,1,0,2,4,0,1,1,3,0.016069982577484765,16,1.0,0,0.026296335120949643,0.666666667,0,0,4.31190668958478,1,0.6667,1
15,2,0,10,35,0,4,6,13,0.681344900567702,229,0.7113665667567739,2,0.4458034443671435,0.2591353324910767,1,4,13.495941790402338,2,1.072200214333488,1
7,2,0,5,20,3,1,4,6,0.7307669443514402,146,0.6923107408647465,0,0.5641019287301035,0.35027390872991104,1,2,17.266496445302057,1,0.7774742662233451,1
3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333333,1,0.3333,1
13,1,0,7,16,0,7,0,12,0.3700883249418629,161,1.0,0,0.0,0.408157840740229,0,0,10.883854689004083,2,1.2244979959457272,1
35,1,0,5,63,0,3,1,35,0.08085871640889837,260,1.0,0,0.0,0.20570869758776,0,0,6.419285572842161,2,1.0,1
21,2,0,7,39,34,1,6,19,0.7461903337300742,359,0.8901733022699259,3,0.3815524513700158,0.25278927046904354,1,4,15.987045061371257,2,1.0022384023624644,1
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.309090909,1,4,9.909090909,2,0.9091,1
10,2,0,7,19,38,3,4,8,0.9144489425898602,89,0.42723592447604375,0,0.6628983001625237,0.30934632423706804,1,4,7.496779995869645,1,0.9020508325961961,1
10,2,0,6,19,33,2,4,8,0.833333333,101,0.5,0,0.578947368,0.266666667,1,4,8.964390425354113,2,1.1,1
3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333333,1,0.3333,1
38,1,0,13,109,276,2,13,31,0.7363814554936561,1596,0.9972032517572406,3,0.010031814307989372,0.2483233493097005,0,0,40.58685494632915,13,2.290603317176252,1
13,6,0,12,41,7,2,10,9,0.35816336782217056,330,0.9894962592086316,1,0.9182218642034652,0.2724027730042509,3,17,22.559493056273283,8,2.250438942128115,1
23,2,0,3,39,198,1,2,23,1.0681667761367584,381,0.6655951594459074,0,0.37593399659281035,0.3703236852749993,1,4,15.117273490115517,1,1.0961008982579394,1
3,3,0,0,4,1,0,0,2,0.5,1248,1.0,0,0.974358974,1.0,0,0,414.6666667,1,0.3333,1
4,1,0,1,6,0,1,0,3,0.43369188704497696,87,0.9799703293588506,0,0.0,0.9966617215531319,0,0,19.65986648211483,2,1.0200296706411494,1
8,3,0,20,39,2,1,19,6,0.5565380607319885,214,0.6018815896363221,1,0.917511781313421,0.2452604950768021,1,4,24.323233756464127,6,2.0532927818635636,1
10,1,0,6,16,45,1,5,9,1.482290970417734,56,0.19414088587494127,0,0.1588425433062734,0.2490118518952319,0,0,4.432969063282899,1,0.8417577341792754,1
13,2,0,4,30,34,1,3,11,0.7306210137828927,188,0.0,0,0.47324058896178967,0.29556390171359265,1,5,12.924265226443264,5,1.6618420473930304,1
6,3,0,8,12,0,3,4,4,0.13529496495227952,41,1.0,1,0.8261434851263842,0.4689077595036265,0,0,5.520986622238905,1,0.7210198185651822,1
13,2,0,4,29,69,1,3,10,0.8572110413722617,223,0.5572535655592566,0,0.515630443156746,0.4782724491841841,1,5,15.604556384721628,3,1.0750106323403232,1
5,1,0,3,14,0,1,2,5,0.3290634748304919,68,0.8719042536338,1,0.6781477530200454,0.39074297912788797,0,4,11.765157798755618,3,1.2170751629906145,1
5,3,0,1,16,8,0,1,3,1.243589744,1171,0.0,0,0.926829268,0.333333333,0,0,217.6,2,0.8,1
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
13,3,0,40,36,22,36,5,12,0.4915385375397454,312,0.0,0,0.865853659,0.182692308,2,22,22.93585839189652,11,2.3422458811015847,1
10,3,0,17,43,11,2,16,9,0.6418290148690569,220,0.47087473212186504,1,0.9549278861148575,0.23537734653486067,2,6,20.431592370815128,3,1.1712100525995102,1
5,2,0,17,40,4,1,17,3,0.5512269090304687,182,1.0,1,0.7614147548912766,0.41117434941654707,1,3,31.695353624868524,4,1.4650497187299438,1
33,4,3,45,76,472,26,20,31,0.9726732586482412,610,0.0,6,0.801470588,0.173611111,3,30,17.3030303,2,1.1515,1
6,2,0,18,42,1,0,18,5,0.3387248259103655,285,1.0,2,0.572614609768431,0.292626079225035,1,4,43.494890269583394,6,2.2511588575857306,1
14,1,132,155,22,102,154,0,11,2.0,82,0.0,0,0.0,0.4719485005489415,0,0,4.580076543210647,1,0.8018955746031012,1
3,4,0,14,18,2,0,14,3,0.8610390677487574,108,0.759307288167495,0,0.9737266475885448,0.45781626143100257,2,12,32.37532419513059,1,0.6867497028956476,1
16,1,3,11,46,44,4,7,13,0.7242977857264206,298,0.8784986236990819,0,0.40264520223591305,0.37265327564745354,0,5,16.865493203793065,4,1.414160993930923,1
8,2,0,8,39,3,1,7,7,0.7938960487511056,300,0.5987352449299687,0,0.7246932158818165,0.35423151041236844,1,4,32.73094903672422,3,1.2427992744971907,1
23,2,0,3,65,19,1,2,20,0.5433237929721464,973,0.1130750997907305,0,0.38668314810556226,0.24067527404466735,1,5,44.49956180078672,21,3.577384980041854,1
30,1,1,9,33,0,9,0,30,0.46577143486246386,933,0.9291621625310412,0,0.0,0.4,0,0,29.96666667,5,2.1667,1
6,3,0,31,45,0,7,26,5,1.4520119871963075,280,0.28590678923916013,0,0.9336417210875132,0.3731597708119545,2,11,43.753589512304,6,3.067639504507188,1
6,3,0,20,36,0,1,20,5,0.5,288,1.0,3,0.934210526,0.285714286,2,8,46.46932448921459,7,2.5,1
5,1,1,20,6,10,18,2,5,2.0,7,0.0,0,0.0,0.4138630003636564,0,0,0.5168219978180616,1,0.8277260007273128,1
25,1,0,6,44,218,1,5,22,0.8311540684797195,337,0.9153485661309723,2,0.28217144594792126,0.3179261831892417,0,5,11.69841917534971,2,0.9084516717675308,1
13,2,3,13,33,33,5,8,9,0.6288977627995542,186,1.0,1,0.19855556374141742,0.23825293556217236,0,0,13.125195540467054,3,1.158704944714807,1
2,4,0,4,6,1,0,4,2,2.0,628,0.0,0,0.976190476,1.0,0,0,313.1037103083531,1,0.5,1
23,1,0,18,43,233,10,7,21,1.0545561936027055,367,0.6040335429970227,0,0.25168064266374546,0.25243598359933334,0,3,14.487972851145141,6,1.7516554748511344,1
5,3,0,1,16,8,0,1,3,1.243589744,1171,0.0,0,0.926829268,0.333333333,0,0,217.6,2,0.8,1
45,2,0,9,63,169,2,6,43,0.8446040989345982,738,0.9262997829335092,10,0.2732589451230865,0.23903783647821986,1,4,14.991238851634936,4,1.2229098465122816,1
19,1,0,2,73,173,1,1,5,0.976304037580205,2222,0.17571697767077646,0,0.0,0.24764285719133772,0,0,111.09807964567352,9,3.630695687146191,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974358974,1.0,0,0,113.5,1,0.5,1
5,1,0,3,14,1,1,2,4,0.3438381623189285,61,1.0,1,0.311091670751373,0.5656161837681072,0,0,9.453198468817828,2,1.012395843107744,1
32,3,1,15,80,349,5,11,28,0.8920994738079474,660,0.9228570566983013,1,0.779231337467716,0.18413997554940242,2,16,19.185314086002606,9,1.7478465214707826,1
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8,1
86,1,0,98,300,2750,45,54,48,0.9143993064470821,3449,1.0,5,0.0,0.16685369741517747,0,0,38.928088258930586,35,2.222391634344265,1
8,1,0,2,12,8,0,2,7,0.821428571,129,0.083333333,0,0.0,0.642857143,0,0,13.625,1,0.625,1
10,2,0,30,56,0,0,29,10,0.2045572276866507,612,0.9892065660507471,1,0.8386995650367955,0.25509643125765236,1,8,54.681011318876934,6,2.465822870586615,1
3,4,0,1,4,1,0,1,2,0.5,314,0.0,0,0.976190476,1.0,0,0,103.3333333,1,0.3333,1
2,5,0,5,11,1,0,5,2,2.0,66,0.0,0,0.9824685600807721,0.75,2,7,31.829321933636404,1,0.5,1
14,2,0,8,40,35,3,5,14,0.9105867850328674,423,0.483986606898857,0,0.6289777426406157,0.2609431230513096,0,3,21.75756990076821,2,1.0938829428605668,1
35,5,1,34,107,224,20,14,26,0.8032195420001117,2276,1.0,2,0.8369249826261034,0.20170461568600778,2,33,62.44751509096454,20,3.6099594392443657,1
8,2,0,2,12,24,1,2,8,0.981346084183586,49,0.5898664752669961,0,0.5082119755287898,0.4144425901964267,1,2,4.286257265165583,1,0.7718643840165633,1
13,2,0,4,23,76,2,2,11,0.8045751049861084,141,0.7078456090892985,0,0.5013017792862311,0.49176421138448134,1,6,8.910007527377674,1,0.8233703944143745,1
6,1,0,3,12,5,3,0,2,1.0254760688543962,299,0.49267920711866164,0,0.0,0.46991057193997143,0,0,38.07665721746692,1,0.8613927591647115,1
22,2,2,12,50,72,4,7,18,0.7165532420032704,435,0.9666001930957813,0,0.36054336897849376,0.26799601753970037,1,4,18.143554101689187,3,1.2441890103560374,1
17,3,0,11,37,0,4,7,16,0.6592563618827045,278,0.7389649608848341,2,0.6381248293118542,0.27470611968355957,1,7,14.676377650441525,4,1.3436873363438488,1
11,1,0,2,54,53,0,1,1,0.8870806665478485,690,0.4919564085188615,0,0.0,0.2573107306111741,0,0,57.83484731624936,14,4.074915621128123,1
7,3,0,20,35,18,1,19,6,0.75,209,1.0,1,0.9140457279295146,0.2848117736368613,1,4,25.26866970290538,2,1.2178833304083176,1
7,3,0,21,47,17,0,21,6,0.8227670109952728,240,1.0,1,0.8908218013532051,0.288093236876419,1,4,29.801643673645913,5,1.6802902120142589,1
11,1,0,15,44,0,0,15,9,0.633333333,365,0.855007331097998,2,0.38604298133762316,0.2374119302203977,0,3,31.672238740285966,9,2.4545,1
21,1,0,30,83,91,3,28,13,0.7497477602056131,943,0.7966672046924864,4,0.237517672561519,0.18842428674353995,0,2,42.32706290016201,16,3.077129804067053,1
6,2,0,4,11,12,1,3,5,0.7627925355727483,55,0.8733229158608077,0,0.5614218746067082,0.33021083318512046,0,1,7.031085419216502,2,0.9746645831721615,1
6,1,0,1,15,1,1,0,5,0.6224887935374537,88,1.0,0,0.1515452692965495,0.36667329233980517,0,0,11.969459042302663,1,0.7424605109661226,1
11,2,0,5,23,53,2,3,10,0.9383857341462327,121,0.3911027703654736,0,0.5892443188460874,0.45873917451503315,1,5,8.986893159999168,2,0.9816913011887902,1
5,1,0,0,6,0,0,0,5,0.5,31,1.0,0,0.0,0.5200238785981671,0,0,4.935971346018171,1,0.8,1
16,1,0,11,45,37,3,8,10,0.821904870144315,471,0.5333498109843371,0,0.0,0.19492277574347427,0,0,26.657068534068028,2,0.9746165402944762,1
32,2,0,21,75,399,1,20,25,0.8673859723110791,718,0.999451081190484,4,0.18472301771172658,0.12363988155965373,1,1,21.131588987772133,2,1.4022566091289206,1
38,2,0,26,167,402,4,23,21,0.8961356357283615,1730,1.0,7,0.26557708745759456,0.12551255505416575,0,0,43.95616773693611,20,2.6872769549842563,1
39,2,0,6,63,303,1,5,35,0.8708778981289989,790,0.9205641176241073,6,0.4113883498356965,0.2773468464149156,1,4,19.28812168006307,4,1.1245474429814208,1
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
7,2,0,13,20,0,1,12,7,0.5254794416071834,74,0.549589049793608,1,0.5,0.25974026,0,0,9.428571429,1,0.7143,1
6,3,0,4,11,9,3,1,6,0.7204482947583865,49,0.7992528420693559,0,0.975124378,0.444444444,2,6,7.0,3,1.1667,1
3,3,0,5,5,0,1,4,2,0.8000709686991595,24,1.0,0,0.9647268586067639,0.4733309679767183,0,0,6.666666667,1,0.6667,1
16,5,0,22,54,38,4,21,13,0.7061285817841587,585,0.7346785451416211,2,0.899280576,0.2,2,13,35.429933185070816,9,2.4872477728356936,1
9,1,0,4,16,31,1,3,8,0.9210806019118529,70,0.44491505069771375,0,0.33921858006749883,0.36178199182334125,0,2,6.253766718190489,1,0.8048555469232018,1
10,4,0,32,43,0,8,24,10,0.4690872773065164,299,1.0,1,0.6782622272704101,0.23449728807060996,2,3,26.89392812354488,6,1.6451643367117792,1
12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1.0,1
9,1,0,9,19,0,5,4,9,0.523503091826927,106,1.0,1,0.11639626427678025,0.5054156267065474,0,1,10.597338833941148,3,1.1319895480157727,1
2,1,0,3,20,0,1,2,1,1.2892308626285212,141,0.3553845686857394,0,0.0,0.5296153806053501,0,0,69.19000030354269,5,2.756154009599912,1
2,3,0,0,3,1,0,0,2,2.0,229,0.0,0,0.974358974,1.0,0,0,113.5,1,0.5,1
11,2,0,6,20,35,2,4,9,0.8,112,0.2771132570660083,0,0.55,0.257575758,1,4,9.040524862392159,2,1.0909,1
7,1,0,16,50,3,0,16,5,0.08607265438061706,281,1.0,1,0.0,0.30366481495164094,0,0,38.96339270519961,5,1.8578473117752823,1
5,3,0,5,12,10,1,3,5,2.0,37,0.0,0,0.980326596566052,0.6442311774195583,2,4,6.560990760028094,1,0.7521981520056188,1
3,1,0,8,7,1,3,5,3,0.052967032410358605,26,0.9646886450597609,0,0.033668966335082706,0.5019617419568183,0,0,7.333333333,1,0.3450728057370757,1
2,3,0,7,7,0,2,5,1,1.4914675654624643,30,0.25426621726876786,0,0.9534338142470057,0.6355944258042874,0,0,14.245733782731232,2,1.0,1
10,3,1,26,17,1,24,3,9,0.7187022639972412,98,0.0,2,0.91025641,0.333333333,2,22,8.579751943983476,3,1.2797519439834764,1
3,3,0,5,5,1,1,3,2,1.0149737570942319,25,0.9580734801193802,0,0.9727212396186181,0.4680642176487118,0,0,6.596789133851658,1,0.6667,1
21,1,0,7,42,188,1,6,20,0.5510976863741499,181,1.0,0,0.0,0.17190300047644513,0,0,7.347274894675023,5,1.1804611423592448,1
3,4,0,1,4,1,0,1,2,0.5,580,0.0,0,0.976190476,1.0,0,0,192.12818234553407,1,0.3333,1
6,1,0,7,16,1,2,5,4,0.8635537920540439,311,0.910153762709885,4,0.2837039829388145,0.5607937103257774,0,1,42.332489729335414,3,1.3151621944517105,1
1,3,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
4,1,0,0,9,0,0,0,0,1.1618198145539704,89,0.12334923817179944,0,0.0,0.853891539403083,0,0,15.805071571773098,3,1.8766507618282007,1
52,4,8,37,84,1016,20,20,45,0.8642059375871273,665,0.7694657473568518,4,0.616,0.145104895,2,9,11.557198855430084,11,1.422958871998649,1
3,2,0,2,4,0,1,1,3,0.31584523474657583,15,1.0,0,0.5168376567431804,0.666666667,0,0,3.9122063537590255,1,0.6667,1
17,2,0,5,30,96,1,4,15,0.8136780739474182,234,0.8256348931333153,0,0.4253786162898254,0.3757838097376626,1,5,12.130088795966687,2,0.9102138591191816,1
10,1,0,9,50,27,3,5,6,0.84977043614663,427,0.6389645308986315,1,0.0,0.2689827424223342,0,0,38.14188724583306,11,2.908929247127447,1
5,3,0,5,11,9,3,2,5,1.840674092651104,44,0.11380421953492548,0,0.9794451336435427,0.670916699401606,2,4,7.7089566243720595,1,0.8417320073034572,1
9,2,0,8,16,36,5,4,7,1.125,68,0.0,0,0.6194406128271357,0.311111111,1,4,6.468985221875709,2,0.8889,1
4,3,0,1,15,6,0,1,3,1.333333333,4270,0.0,0,0.926829268,0.333333333,0,0,1005.75,2,1.0,1
5,3,0,1,16,8,0,1,3,1.246296296,2125,0.0,0,0.926829268,0.333333333,0,0,397.0,2,0.8,1
6,5,0,11,25,3,1,11,4,0.8126056331847126,255,0.8608763707006386,2,0.961538462,0.4,1,6,40.78990611025479,10,3.1811090732484035,1
4,1,0,3,15,2,1,2,1,0.5561813294771794,226,0.6677394215336868,0,0.0,0.33403062344866646,0,0,54.69180306650002,6,1.7508045659010696,1
3,5,0,4,10,0,2,2,3,0.6548973343649602,33,1.0,1,0.9255351421898975,0.5727663704475372,0,0,9.460136887433661,1,0.4601289148908891,1
